test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org/apache/commons/lang3/text/StrTokenizerTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,55,0,0,0,0,0,0.0,0.002,0.003,1.5140554984410604,1,1,1,1,11,0,10,0,4,0,2,62,62,62,0,62,3,2,2,55,879,127,707,236,510,45,495,573,188,385,6,6,6,1,1,0.06,77,77,77,62
org/apache/commons/lang3/builder/ReflectionToStringBuilderMutateInspectConcurrencyTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,1,0,0,0,0,0,0.0,0,0.0,1.5062954624493916,1,1,1,1,5,0,5,0,4,0,0,8,8,8,6,8,0,0,0,8,107,15,65,32,25,27,32,49,31,18,3,3,3,1,2,0.42,12,12,12,8
org/apache/commons/lang3/builder/ReflectionToStringBuilderTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,1,0,0,0,0,0,0.0,0,0.0,1.5051939209302267,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,28,4,8,5,1,16,3,5,4,1,1,1,1,1,0,2.0,1,1,1,1
org/apache/commons/lang3/builder/ReflectionToStringBuilderExcludeWithAnnotationTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,1,0,0,0,0,0,0.0,0,0.0,1.5064943472544352,1,1,1,1,8,1,7,0,2,0,4,1,1,1,2,1,0,0,0,1,57,13,25,18,11,19,16,19,15,4,1,1,1,1,0,0.76,1,1,1,1
org/apache/commons/lang3/builder/ReflectionToStringBuilderConcurrencyTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,3,0,0,0,0,0,0.0,0,0.0,1.5062002380688986,1,1,1,1,9,0,8,0,4,0,2,7,7,7,1,7,1,1,0,5,121,11,76,41,31,34,45,59,38,21,3,3,3,1,1,0.45,11,11,11,7
org/apache/commons/lang3/builder/MultilineRecursiveToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,10,0,0,0,0,0,0.0,0,0.0,1.5062022805213928,1,1,1,1,10,0,10,0,6,0,0,16,16,16,15,16,0,2,0,14,263,28,217,87,143,18,72,96,68,28,2,2,2,1,1,0.08,17,17,17,16
org/apache/commons/lang3/builder/RecursiveToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.507063082853953,1,1,1,1,7,0,7,0,3,0,0,10,10,10,7,10,0,0,0,10,161,23,103,45,55,35,66,79,35,44,1,1,1,1,0,0.34,10,10,10,10
org/apache/commons/lang3/builder/ToStringBuilderTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,74,0,0,0,0,0,0.0,0.016,0.015,1.5085973819096883,1,1,1,1,7,0,6,0,15,0,8,93,93,93,19,93,1,1,0,91,1069,122,806,332,474,142,429,542,239,303,3,3,5,1,1,0.18,96,96,98,93
org/apache/commons/lang3/builder/HashCodeBuilderAndEqualsBuilderTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,4,0,0,0,0,0,0.0,0,0.0,1.505450395743052,1,1,1,1,6,0,5,0,5,0,0,11,11,11,10,11,4,3,0,4,138,21,86,35,36,31,39,56,31,25,2,2,2,1,1,0.36,12,12,12,11
org/apache/commons/lang3/builder/EqualsBuilderTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,49,0,0,0,0,0,0.0,0,0.001,1.5065458059310912,1,1,1,1,11,0,10,0,13,0,0,85,85,85,15,85,0,2,0,83,1184,144,970,330,649,76,678,810,277,533,4,4,6,4,2,0.08,119,119,125,97
org/apache/commons/lang3/builder/CompareToBuilderTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,48,0,0,0,0,0,0.0,0.001,0.0,1.5061977664629618,1,1,1,1,16,1,14,0,4,0,0,62,62,62,3,62,0,4,0,58,1165,133,987,286,762,45,789,881,253,628,3,3,4,3,2,0.05,90,90,92,66
org/apache/commons/lang3/StringUtilsEmptyBlankTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.4996790329615275,1,1,1,1,8,0,8,0,1,0,0,8,8,8,0,8,0,0,0,8,114,11,84,21,54,19,58,67,13,54,1,1,1,1,0,0.23,8,8,8,8
org/apache/commons/lang3/StringUtilsTrimStripTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,11,0,0,0,0,0,0.0,0.005,0.004,1.4996513565381369,1,1,1,1,16,1,14,1,1,0,1,11,11,11,0,11,0,0,0,11,239,28,177,36,137,36,131,143,24,119,1,1,1,1,0,0.2,11,11,11,11
org/apache/commons/lang3/exception/ContextedRuntimeExceptionTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,14,0,0,0,0,0,0.0,0.001,0.003,1.5013787706693014,1,1,1,1,8,0,7,0,2,0,1,8,8,8,0,8,0,0,0,8,114,14,80,36,45,20,48,57,28,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/StringUtilsSubstringTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,14,0,0,0,0,0,0.0,0,0.0,1.5013733585675557,1,1,1,1,18,2,16,0,1,0,5,14,14,14,0,14,0,0,0,14,331,51,252,40,203,28,205,220,26,194,1,1,1,1,0,0.11,14,14,14,14
org/apache/commons/lang3/StringUtilsStartsEndsWithTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,6,0,0,0,0,0,0.0,0,0.001,1.5070467193921406,1,1,1,1,24,3,17,4,1,0,6,6,6,6,0,6,0,0,0,6,199,30,124,23,100,45,100,107,17,90,1,1,1,1,0,0.36,6,6,6,6
org/apache/commons/lang3/exception/ContextedExceptionTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,14,0,0,0,0,0,0.0,0.005,0.006999999999999999,1.5035203059514364,1,1,1,1,7,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,110,14,77,34,44,19,46,55,26,29,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/CharSequenceUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,5,0,0,0,0,0,0.0,0,0.0,1.501999819278717,1,1,1,1,9,0,8,0,6,0,1,12,13,13,8,13,7,0,0,6,185,17,140,55,81,28,70,91,38,53,4,4,4,1,3,0.2,18,18,18,12
org/apache/commons/lang3/StringUtilsIsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0.005,0.008,1.5033621311187744,1,1,1,1,16,0,16,0,1,0,0,8,8,8,0,8,0,0,0,8,173,12,142,21,112,19,116,125,13,112,1,1,1,1,0,0.13,8,8,8,8
org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,37,0,0,0,0,0,0.0,0.006999999999999999,0.004,1.505513354142507,1,1,1,1,13,0,12,0,2,0,6,44,44,44,2,44,0,0,0,44,768,89,633,109,486,54,495,542,65,477,2,2,3,1,1,0.09,45,45,46,44
org/apache/commons/lang3/LocaleUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,15,0,0,0,0,0,0.0,0.095,0.063,1.505507187048594,2,2,2,1,21,0,15,4,1,7,7,23,23,16,0,23,0,7,0,16,590,40,413,103,302,142,211,278,87,191,8,8,8,5,4,0.34,63,63,68,33
org/apache/commons/lang3/StringUtilsContainsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,22,0,0,0,0,0,0.0,0,0.001,1.505198307832082,1,1,1,1,16,0,14,2,1,0,4,22,22,22,1,22,0,0,0,22,477,41,353,98,267,83,271,298,69,229,4,4,4,1,2,0.24,25,25,25,22
org/apache/commons/lang3/exception/ExceptionUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,34,0,0,0,0,0,0.0,0.013999999999999999,0.016,1.503095801671346,1,1,1,1,9,0,8,0,5,2,4,47,47,45,7,47,0,4,0,43,626,92,487,150,295,50,292,363,111,252,5,5,5,5,2,0.1,64,64,64,51
org/apache/commons/lang3/builder/DiffResultTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,9,0,0,0,0,0,0.0,0,0.001,1.5030714313189188,1,1,1,1,6,0,6,0,3,1,3,12,12,11,1,12,0,0,0,12,147,27,101,58,53,19,43,59,42,17,2,2,2,1,1,0.19,13,13,13,12
org/apache/commons/lang3/builder/HashCodeBuilderTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,45,0,0,0,0,0,0.0,0.008,0.004,1.511186452706655,1,1,1,1,6,0,6,0,8,0,0,63,63,63,12,63,0,0,0,63,613,86,479,199,258,52,260,335,137,198,3,3,4,3,1,0.11,67,67,68,67
org/apache/commons/lang3/text/StrBuilderAppendInsertTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,51,0,0,0,0,0,0.0,0.002,0.002,1.5098372181256612,1,1,1,1,20,2,16,1,13,0,13,74,74,74,0,74,0,0,0,74,1607,275,1197,196,939,145,787,920,167,753,25,25,25,1,1,0.12,132,132,132,74
org/apache/commons/lang3/ObjectUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,38,0,0,0,0,0,0.0,0.006,0.005,1.5110962788263957,1,1,1,1,10,0,8,1,5,0,4,47,47,47,1,47,2,0,0,45,712,97,489,187,300,128,282,349,140,209,6,6,6,1,1,0.26,64,64,64,47
org/apache/commons/lang3/text/StrSubstitutorTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,41,0,0,0,0,0,0.0,0.006999999999999999,0.006,1.5120885332425436,1,1,1,1,13,0,9,2,2,0,0,46,46,46,1,46,0,2,1,43,740,81,502,151,335,161,297,359,108,251,9,9,9,1,1,0.32,61,61,61,46
org/apache/commons/lang3/reflect/TypeUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,21,0,0,0,0,0,0.0,0.018000000000000002,0.019,1.5161404808362324,1,1,1,1,22,0,20,1,21,4,7,28,28,24,17,28,0,0,0,28,841,92,682,225,498,70,517,567,185,382,2,2,2,1,1,0.1,29,29,29,28
org/apache/commons/lang3/text/WordUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,14,0,0,0,0,0,0.0,0,0.0,1.5195445815722148,1,1,1,1,25,2,21,2,1,0,0,14,14,14,0,14,0,0,0,14,421,55,322,54,269,54,274,289,39,250,1,1,1,1,0,0.17,14,14,14,14
org/apache/commons/lang3/EnumUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,34,0,0,0,0,0,0.0,0.008,0.008,1.5117579261461893,1,1,1,1,7,0,6,0,4,0,0,42,36,42,132,42,0,1,0,41,427,57,336,119,187,34,200,238,61,177,1,1,1,1,0,0.1,42,42,42,42
org/apache/commons/lang3/CharSetUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,11,0,0,0,0,0,0.0,0,0.001,1.506536877155304,1,1,1,1,17,2,15,0,1,0,0,11,11,11,0,11,0,0,0,11,252,41,186,32,143,25,151,163,21,142,1,1,1,1,0,0.13,11,11,11,11
org/apache/commons/lang3/builder/MultiLineToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5054688016573587,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,130,18,92,39,51,20,60,71,29,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/SimpleToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5052831013997396,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,12,0,0,0,0,0,0.0,0,0.0,1.5046966671943665,1,1,1,1,5,0,5,0,3,0,1,12,12,12,3,12,0,0,0,12,138,20,85,46,37,33,43,58,34,24,1,1,1,1,0,0.39,12,12,12,12
org/apache/commons/lang3/builder/StandardToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5042027831077576,1,1,1,1,7,0,6,0,1,0,1,10,10,10,2,10,0,0,0,10,144,20,104,40,62,20,70,81,29,52,1,1,1,1,0,0.19,10,10,10,10
org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0.001,0.0,1.5041293660799662,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/NoClassNameToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5060023109118144,1,1,1,1,6,0,6,0,1,0,0,10,10,10,1,10,0,0,0,10,127,18,89,36,49,20,57,68,26,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/NoFieldNamesToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.001,1.50438103278478,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/ShortPrefixToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5057555874188742,1,1,1,1,7,0,6,0,1,0,0,10,10,10,2,10,0,0,0,10,129,18,91,38,51,20,59,70,28,42,1,1,1,1,0,0.22,10,10,10,10
org/apache/commons/lang3/builder/JsonToStringStyleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,12,0,0,0,0,0,0.0,0,0.001,1.508259928226471,2,2,2,1,19,2,17,0,3,0,0,15,15,15,3,15,0,0,0,15,381,62,289,55,200,30,108,148,41,107,9,9,9,1,1,0.1,38,38,38,15
org/apache/commons/lang3/time/StopWatchTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,10,0,0,0,0,0,0.0,4.771,4.775,1.5049807627995808,3,3,3,1,22,1,17,2,1,0,0,11,11,11,0,11,0,1,0,10,303,36,214,53,156,53,130,167,42,125,12,12,12,1,1,0.25,36,36,36,11
org/apache/commons/lang3/AnnotationUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,10,0,0,0,0,0,0.0,0.016,0.017,1.5094199021657309,1,1,1,1,7,0,7,0,5,0,0,14,58,60,13,60,46,0,0,14,507,27,461,389,64,19,124,146,103,43,4,4,7,4,1,0.04,19,19,22,17
org/apache/commons/lang3/JavaVersionTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,3,0,0,0,0,0,0.0,0,0.0,1.5048556168874105,1,1,1,1,8,0,8,0,1,0,0,3,3,3,0,3,0,0,0,3,75,8,45,23,18,22,34,38,20,18,1,1,1,1,0,0.49,3,3,3,3
org/apache/commons/lang3/CharEncodingTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,6,0,0,0,0,0,0.0,0.005,0.003,1.50485311349233,1,1,1,1,7,0,6,1,1,0,0,8,8,8,0,8,1,1,0,6,111,12,67,22,33,32,34,46,16,30,2,2,2,1,1,0.48,11,11,11,8
org/apache/commons/lang3/text/ExtendedMessageFormatTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,10,0,0,0,0,0,0.0,0.321,0.233,1.5048405011494954,1,1,1,1,12,0,9,2,7,0,5,24,24,24,1,24,0,5,0,19,484,50,274,123,168,162,176,220,109,111,3,3,3,1,2,0.59,36,36,36,24
org/apache/commons/lang3/SystemUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,13,0,0,0,0,0,0.0,0.001,0.001,1.506208634376526,2,2,2,1,35,0,34,0,1,0,0,13,13,13,0,13,0,0,0,13,531,24,472,58,412,35,400,436,44,392,11,11,11,1,2,0.07,35,35,35,13
org/apache/commons/lang3/math/NumberUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,101,0,0,0,0,0,0.0,0.01,0.015,1.5052644650141398,1,1,1,1,11,0,10,0,1,0,0,110,110,110,0,110,0,3,6,101,1555,184,1254,270,905,130,774,899,168,731,3,3,3,3,2,0.1,124,124,126,112
org/apache/commons/lang3/time/FastDateParserTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,37,0,0,0,0,0,0.0,0.879,0.8009999999999999,1.5052048683166503,1,1,1,1,10,1,8,0,2,1,14,53,51,52,8,53,1,12,1,39,721,121,550,223,345,61,328,419,185,234,7,7,7,3,4,0.11,84,84,86,57
org/apache/commons/lang3/builder/ToStringStyleConcurrencyTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,3,0,0,0,0,0,0.0,2.6510000000000002,2.266,1.5051849842071534,1,1,1,1,7,0,7,0,3,0,3,6,6,6,1,6,1,1,0,4,112,12,66,35,26,34,40,52,33,19,2,2,2,1,1,0.52,8,8,8,6
org/apache/commons/lang3/concurrent/ConcurrentUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,40,0,0,0,0,0,0.0,0.002,0.003,1.5049367984135946,1,1,1,1,11,0,7,3,1,0,0,40,40,40,0,40,0,0,0,40,581,43,364,166,201,174,167,220,102,118,2,2,2,1,1,0.48,52,52,52,40
org/apache/commons/lang3/concurrent/ConstantInitializerTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,7,0,0,0,0,0,0.0,0,0.0,1.504922835032145,1,1,1,1,8,0,5,3,1,0,1,9,9,9,1,9,0,1,0,8,133,14,69,34,32,50,32,44,23,21,3,3,3,1,2,0.72,11,11,11,9
org/apache/commons/lang3/text/FormattableUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,5,0,0,0,0,0,0.0,0,0.0,1.5049150665601094,1,1,1,1,14,0,14,0,1,0,0,5,5,5,0,5,0,0,0,5,115,12,84,17,62,19,67,73,12,61,1,1,1,1,0,0.23,5,5,5,5
org/apache/commons/lang3/builder/DiffTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,4,0,0,0,0,0,0.0,0,0.0,1.5060697476069131,1,1,1,1,3,0,3,0,2,0,3,7,7,7,0,7,0,0,1,6,70,13,38,21,11,19,13,22,15,7,1,1,1,1,0,0.5,7,7,7,7
org/apache/commons/lang3/tuple/PairTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,9,0,0,0,0,0,0.0,0.006,0.005,1.504879403114319,1,1,1,1,7,0,7,0,1,0,0,9,9,9,0,9,0,0,0,9,119,15,85,46,46,19,56,66,37,29,1,1,1,1,0,0.22,9,9,9,9
org/apache/commons/lang3/tuple/MutablePairTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5048901836077373,1,1,1,1,7,0,6,0,1,0,0,8,8,8,0,8,0,0,0,8,108,13,76,40,39,19,48,57,30,27,1,1,1,1,0,0.25,8,8,8,8
org/apache/commons/lang3/tuple/ImmutablePairTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,6,0,0,0,0,0,0.0,0,0.0,1.5057410875956216,1,1,1,1,8,0,8,0,1,0,0,6,6,6,0,6,0,0,0,6,100,11,70,34,39,19,48,55,26,29,1,1,1,1,0,0.27,6,6,6,6
org/apache/commons/lang3/tuple/TripleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,10,0,0,0,0,0,0.0,0,0.0,1.505294640858968,1,1,1,1,7,0,7,0,1,0,0,10,10,10,0,10,0,0,0,10,125,16,90,46,51,19,58,69,36,33,1,1,1,1,0,0.21,10,10,10,10
org/apache/commons/lang3/tuple/MutableTripleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.505067797501882,1,1,1,1,8,0,8,0,1,0,0,8,8,8,0,8,0,0,0,8,120,14,87,40,50,19,59,68,30,38,1,1,1,1,0,0.22,8,8,8,8
org/apache/commons/lang3/tuple/ImmutableTripleTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,6,0,0,0,0,0,0.0,0.040999999999999995,0.045,1.5056730031967163,1,1,1,1,10,0,10,0,1,0,0,6,6,6,0,6,0,0,0,6,112,12,81,34,50,19,59,66,26,40,1,1,1,1,0,0.23,6,6,6,6
org/apache/commons/lang3/RandomStringUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,17,0,0,0,0,0,0.0,0.05,0.051,1.50547190507253,4,4,4,1,25,1,21,2,1,0,0,18,18,18,0,18,0,1,0,17,529,54,414,122,291,64,292,372,135,237,10,10,14,1,3,0.15,81,79,87,18
org/apache/commons/lang3/RandomUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,27,0,0,0,0,0,0.0,0.002,0.001,1.5055567661921183,1,1,1,1,5,0,3,2,1,0,1,27,27,27,0,27,0,0,0,27,241,32,133,74,45,76,50,78,47,31,1,1,2,1,0,0.57,27,27,35,27
org/apache/commons/lang3/CharRangeTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,16,0,0,0,0,0,0.0,0.006,0.006,1.5044583678245544,1,1,1,1,20,1,18,0,1,0,0,16,16,16,0,16,0,0,0,16,400,49,319,100,252,32,253,275,82,193,5,5,5,1,1,0.1,21,21,21,16
org/apache/commons/lang3/time/FastDatePrinterTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,22,0,0,0,0,0,0.0,0,0.004,1.505696431795756,1,1,1,1,10,1,8,1,2,1,5,31,29,30,8,31,1,5,1,24,438,73,314,150,195,52,216,248,122,126,2,2,2,1,1,0.17,32,32,32,31
org/apache/commons/lang3/SerializationUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,26,0,0,0,0,0,0.0,0.02,0.015,1.5057634989420572,1,1,1,1,10,0,9,0,3,0,3,29,29,29,3,29,0,1,0,28,433,61,344,142,208,29,212,260,116,144,2,2,2,1,1,0.08,45,45,45,29
org/apache/commons/lang3/RangeTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,24,0,0,0,0,0,0.0,0.003,0.004,1.5069749315579732,1,1,1,1,10,1,8,0,5,0,0,29,29,29,7,29,0,0,0,29,394,67,283,87,177,47,184,215,59,156,2,2,2,1,1,0.17,30,30,30,29
org/apache/commons/lang3/ValidateTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,67,0,0,0,0,0,0.0,0.015,0.013000000000000001,1.5052754163742066,2,2,2,1,14,0,12,0,1,0,0,67,67,67,0,67,0,0,0,67,1179,115,945,221,617,119,462,616,152,464,4,4,4,1,1,0.13,153,153,153,67
org/apache/commons/lang3/time/DurationFormatUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,25,0,0,0,0,0,0.0,0.55,0.381,1.128236456712087,1,1,1,1,18,1,16,1,1,0,1,28,28,28,0,28,0,3,0,25,631,84,490,103,388,62,332,367,82,285,4,4,4,1,3,0.13,34,34,34,28
org/apache/commons/lang3/exception/DefaultExceptionContextTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0,0.0,1.5066544691721597,1,1,1,1,4,0,4,0,1,0,0,2,2,2,0,2,0,0,0,2,40,5,16,9,4,19,7,10,6,4,1,1,1,1,0,1.19,2,2,2,2
org/apache/commons/lang3/StringEscapeUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,28,0,0,0,0,0,0.0,0.153,0.168,1.5050639351209005,1,1,1,1,14,0,11,2,1,0,2,34,34,34,0,34,0,6,0,28,616,74,453,145,314,96,250,305,102,203,6,6,6,1,2,0.21,64,64,64,34
org/apache/commons/lang3/CharUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,24,0,0,0,0,0,0.0,0.003,0.002,1.5059014280637106,2,2,2,1,11,0,11,0,1,0,3,24,24,24,0,24,0,0,0,24,363,40,304,73,199,20,193,245,61,184,3,3,8,1,2,0.07,51,51,64,24
org/apache/commons/lang3/text/StrMatcherTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,14,0,0,0,0,0,0.0,0,0.0,1.5080177664756775,1,1,1,1,9,0,9,0,1,0,2,14,14,14,0,14,0,0,0,14,215,22,157,50,108,36,113,128,36,92,1,1,1,1,0,0.23,14,14,14,14
org/apache/commons/lang3/math/IEEE754rUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,3,0,0,0,0,0,0.0,0,0.0,1.505436635017395,3,3,3,1,23,4,19,2,1,0,0,3,3,3,0,3,0,0,0,3,105,19,67,16,51,27,40,52,13,39,9,9,9,1,1,0.4,11,11,11,3
org/apache/commons/lang3/ClassPathUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,13,0,0,0,0,0,0.0,0,0.0,1.5059727350870769,1,1,1,1,4,0,4,0,1,0,0,13,13,13,0,13,0,0,0,13,114,21,75,44,26,18,34,48,31,17,1,1,1,1,0,0.24,13,13,13,13
org/apache/commons/lang3/reflect/TypeLiteralTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,4,0,0,0,0,0,0.0,0.001,0.0,1.50565611521403,1,1,1,1,4,0,4,0,12,0,0,4,4,4,0,4,0,0,0,4,56,8,32,18,11,16,16,21,13,8,1,1,1,1,0,0.5,4,4,4,4
org/apache/commons/lang3/concurrent/TimedSemaphoreTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,15,0,0,0,0,0,0.0,1.181,1.183,1.505616017182668,1,1,1,1,15,0,11,4,3,0,3,24,24,24,7,24,0,1,2,21,498,40,312,138,205,146,189,227,101,126,4,4,4,1,3,0.47,36,36,36,24
org/apache/commons/lang3/event/EventListenerSupportTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,10,0,0,0,0,0,0.0,0.009000000000000001,0.011000000000000001,1.5055628140767416,1,1,1,1,11,0,9,0,6,0,1,17,17,17,0,17,0,2,1,14,231,32,170,73,107,29,106,125,65,60,2,2,3,1,1,0.17,19,19,20,17
org/apache/commons/lang3/event/EventUtilsTest.java,a3b74d9c230a85df8ebeef3169fc1cd0439c9a87,8,0,0,0,0,0,0.0,0.008,0.003,1.505521253744761,1,1,1,1,7,0,7,0,9,0,0,22,24,24,6,24,0,0,1,23,280,38,221,85,83,21,94,128,77,51,2,2,2,1,1,0.1,27,27,27,22
